原始文件,来源文件夹,原始地区,类型,年份,序号,目标地区/海域,总文章数,写出文章数,政治梗排除文章数,未命中海域文章数,命中关键词,输出文件,状态,原路径
forum_sd-2018-01.txt,sd,sd,forum,2018,1,lz,7,3,0,2,雷州,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/forum_lz-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2018-01.txt
website_sd-2017-02.txt,sd,sd,website,2017,2,xm,79,4,0,17,"九龙江, 九龙江口, 厦门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2017-02.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-02.txt
website_sd-2017-02.txt,sd,sd,website,2017,2,pr,79,48,0,17,"关帝湾, 台山, 崖门, 开平, 江门, 淇澳, 澳门, 珠江, 珠江口白海豚保护区, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2017-02.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-02.txt
website_sd-2017-02.txt,sd,sd,website,2017,2,bb,79,9,0,17,"三娘湾, 北海, 北部湾, 广西, 涠洲岛, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2017-02.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-02.txt
website_sd-2017-02.txt,sd,sd,website,2017,2,st,79,5,0,17,汕头,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/st/website_st-2017-02.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-02.txt
website_sd-2021-01.txt,sd,sd,website,2021,1,xm,146,17,3,73,"厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 大嶝, 大嶝岛, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2021-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2021-01.txt
website_sd-2021-01.txt,sd,sd,website,2021,1,pr,146,30,3,73,"上川岛, 下川岛, 伶仃洋, 内伶仃, 前海, 南沙, 台山, 大屿山, 大湾区, 川岛, 担杆, 新会, 江门, 淇澳, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 镇海湾, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2021-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2021-01.txt
website_sd-2021-01.txt,sd,sd,website,2021,1,bb,146,17,3,73,"三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 广西, 涠洲岛, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2021-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2021-01.txt
website_sd-2021-01.txt,sd,sd,website,2021,1,st,146,13,3,73,"南澳, 南澳岛, 汕头, 韩江, 韩江口",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/st/website_st-2021-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2021-01.txt
website_sd-2021-01.txt,sd,sd,website,2021,1,lz,146,10,3,73,湛江,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/website_lz-2021-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2021-01.txt
website_sd-2017-01.txt,sd,sd,website,2017,1,xm,200,28,0,58,"厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 厦门白海豚, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2017-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-01.txt
website_sd-2017-01.txt,sd,sd,website,2017,1,pr,200,90,0,58,"内伶仃, 台山, 江门, 港珠澳, 港珠澳大桥, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠江口白海豚保护区, 珠海, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2017-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-01.txt
website_sd-2017-01.txt,sd,sd,website,2017,1,bb,200,26,0,58,"三娘湾, 北海, 北部湾, 广西, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2017-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-01.txt
website_sd-2017-01.txt,sd,sd,website,2017,1,st,200,1,0,58,南澳,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/st/website_st-2017-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-01.txt
website_sd-2017-01.txt,sd,sd,website,2017,1,lz,200,2,0,58,"特呈岛, 雷州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/website_lz-2017-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2017-01.txt
forum_sd-2024-01.txt,sd,sd,forum,2024,1,pr,1,1,0,0,"大湾区, 港珠澳, 港珠澳大桥, 澳门, 珠海, 粤港澳, 粤港澳大湾区, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/forum_pr-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2024-01.txt
website_sd-2019-01.txt,sd,sd,website,2019,1,xm,111,5,0,47,"厦门, 同安湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2019-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2019-01.txt
website_sd-2019-01.txt,sd,sd,website,2019,1,pr,111,42,0,47,"万山, 伶仃洋, 台山, 大屿山, 大湾区, 屯门, 担杆, 江门, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2019-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2019-01.txt
website_sd-2019-01.txt,sd,sd,website,2019,1,bb,111,17,0,47,"三娘湾, 北海, 北部湾, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2019-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2019-01.txt
website_sd-2019-01.txt,sd,sd,website,2019,1,lz,111,3,0,47,"南三岛, 徐闻, 湛江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/website_lz-2019-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2019-01.txt
press_sd-2016-01.txt,sd,sd,press,2016,1,pr,13,2,0,11,"港珠澳, 港珠澳大桥, 珠江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/press_pr-2016-01.txt,已写出,/Users/gurumakaza/Downloads/sd/press_sd-2016-01.txt
press_sd-2020-01.txt,sd,sd,press,2020,1,pr,10,1,0,9,"大湾区, 港珠澳, 港珠澳大桥, 粤港澳, 粤港澳大湾区",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/press_pr-2020-01.txt,已写出,/Users/gurumakaza/Downloads/sd/press_sd-2020-01.txt
forum_sd-2021-01.txt,sd,sd,forum,2021,1,xm,7,3,0,0,厦门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/forum_xm-2021-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2021-01.txt
forum_sd-2021-01.txt,sd,sd,forum,2021,1,pr,7,4,0,0,"港珠澳, 港珠澳大桥, 澳门, 珠江, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/forum_pr-2021-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2021-01.txt
forum_sd-2021-01.txt,sd,sd,forum,2021,1,st,7,1,0,0,"南澳, 南澳岛, 汕头",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/st/forum_st-2021-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2021-01.txt
forum_sd-2017-01.txt,sd,sd,forum,2017,1,pr,9,6,0,2,"台山, 珠江, 珠海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/forum_pr-2017-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2017-01.txt
forum_sd-2017-01.txt,sd,sd,forum,2017,1,bb,9,2,0,2,"三娘湾, 北海, 北部湾, 广西, 涠洲岛, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/forum_bb-2017-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2017-01.txt
website_sd-2024-01.txt,sd,sd,website,2024,1,xm,200,21,2,56,"九龙江, 厦门, 厦门海域, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 同安湾, 大嶝, 翔安",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-01.txt
website_sd-2024-01.txt,sd,sd,website,2024,1,pr,200,66,2,56,"15th National Games, Greater Bay Area, Guangdong-Hong Kong-Macao, Guangdong-Hong Kong-Macao Greater Bay Area, Hong Kong, Lerongrong, Macao, Xiyangyang, 万山, 三跑, 上川岛, 乐融融, 伶仃洋, 内伶仃, 出彩人生路, 前海, 北大屿, 北大屿海岸公园, 十五运, 南沙, 台山, 喜洋洋, 大屿山, 大湾区, 川岛, 广州南沙, 恩平, 桂山, 残特, 江门, 活力大湾区, 淇澳, 深中大桥, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 追梦大湾区, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-01.txt
website_sd-2024-01.txt,sd,sd,website,2024,1,bb,200,35,2,56,"三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 北部湾大学, 合浦, 合浦儒艮, 合浦儒艮国家级自然保护区, 大风江, 大风江口, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-01.txt
website_sd-2024-01.txt,sd,sd,website,2024,1,st,200,4,2,56,"南澳, 南澳岛, 汕头, 濠江, 韩江, 韩江口",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/st/website_st-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-01.txt
website_sd-2024-01.txt,sd,sd,website,2024,1,lz,200,39,2,56,"东海岛, 吴川, 廉江, 徐闻, 湛江, 湛江港, 特呈岛, 硇洲, 硇洲岛, 遂溪, 雷州, 雷州湾, 雷州湾中华白海豚, 雷州湾中华白海豚市级自然保护区, 雷州湾白海豚, 麻章",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/website_lz-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-01.txt
forum_sd-2019-01.txt,sd,sd,forum,2019,1,xm,6,2,0,1,"厦门, 翔安",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/forum_xm-2019-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2019-01.txt
forum_sd-2019-01.txt,sd,sd,forum,2019,1,pr,6,2,0,1,"前海, 珠江, 珠江口中华白海豚国家级自然保护区",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/forum_pr-2019-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2019-01.txt
forum_sd-2019-01.txt,sd,sd,forum,2019,1,bb,6,1,0,1,"三娘湾, 合浦, 广西, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/forum_bb-2019-01.txt,已写出,/Users/gurumakaza/Downloads/sd/forum_sd-2019-01.txt
website_sd-2024-02.txt,sd,sd,website,2024,2,xm,200,175,0,16,"九龙江, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 同安湾, 大嶝, 海沧湾, 翔安, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2024-02.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-02.txt
website_sd-2024-02.txt,sd,sd,website,2024,2,bb,200,33,0,16,"北部湾, 广西",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2024-02.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-02.txt
website_sd-2024-02.txt,sd,sd,website,2024,2,lz,200,21,0,16,"湛江, 雷州, 雷州湾, 雷州湾白海豚",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/website_lz-2024-02.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-02.txt
press_sd-2018-01.txt,sd,sd,press,2018,1,pr,18,12,0,6,"伶仃洋, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 粤港澳, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/press_pr-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sd/press_sd-2018-01.txt
website_sd-2024-03.txt,sd,sd,website,2024,3,xm,72,50,0,12,"九龙江, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 同安湾, 海沧湾, 翔安, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2024-03.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-03.txt
website_sd-2024-03.txt,sd,sd,website,2024,3,pr,72,8,0,12,"南沙, 台山, 大湾区, 川岛, 广州南沙, 担杆, 江门, 淇澳, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2024-03.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-03.txt
website_sd-2024-03.txt,sd,sd,website,2024,3,bb,72,2,0,12,"三娘湾, 北海, 广西, 涠洲岛, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2024-03.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2024-03.txt
website_sd-2016-01.txt,sd,sd,website,2016,1,xm,93,3,0,48,"厦门, 厦门海域, 大嶝, 翔安",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2016-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2016-01.txt
website_sd-2016-01.txt,sd,sd,website,2016,1,pr,93,33,0,48,"下川岛, 前海, 喜洋洋, 大屿山, 川岛, 桂山, 江门, 港珠澳, 港珠澳大桥, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2016-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2016-01.txt
website_sd-2016-01.txt,sd,sd,website,2016,1,bb,93,7,0,48,"三娘湾, 北部湾, 广西",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2016-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2016-01.txt
website_sd-2016-01.txt,sd,sd,website,2016,1,lz,93,6,0,48,"东海岛, 湛江, 特呈岛, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/website_lz-2016-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2016-01.txt
website_sd-2020-01.txt,sd,sd,website,2020,1,xm,130,10,0,76,"厦门, 小嶝, 小嶝岛, 翔安",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2020-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2020-01.txt
website_sd-2020-01.txt,sd,sd,website,2020,1,pr,130,27,0,76,"内伶仃, 台山, 大湾区, 川岛, 广海, 担杆, 江门, 淇澳, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 虎门大桥, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2020-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2020-01.txt
website_sd-2020-01.txt,sd,sd,website,2020,1,bb,130,16,0,76,"三娘湾, 北海, 北部湾, 北部湾大学, 合浦, 合浦儒艮, 合浦儒艮国家级自然保护区, 大风江, 大风江口, 广西, 沙田, 涠洲岛, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2020-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2020-01.txt
website_sd-2020-01.txt,sd,sd,website,2020,1,lz,130,3,0,76,"湛江, 硇洲, 硇洲岛, 雷州, 雷州湾, 雷州湾中华白海豚",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/website_lz-2020-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2020-01.txt
press_sd-2024-01.txt,sd,sd,press,2024,1,xm,18,2,0,11,厦门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/press_xm-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sd/press_sd-2024-01.txt
press_sd-2024-01.txt,sd,sd,press,2024,1,pr,18,5,0,11,"乐融融, 前海, 十五运, 南沙, 喜洋洋, 大湾区, 残特, 深中通道, 港珠澳, 港珠澳大桥, 珠江, 粤港澳, 粤港澳大湾区",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/press_pr-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sd/press_sd-2024-01.txt
website_sd-2018-01.txt,sd,sd,website,2018,1,xm,200,13,0,74,"厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/xm/website_xm-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2018-01.txt
website_sd-2018-01.txt,sd,sd,website,2018,1,pr,200,88,0,74,"万山, 伶仃洋, 前海, 大屿山, 大湾区, 担杆, 江门, 沙洲, 淇澳, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 香港, 香港国际机场, 龙鼓洲",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/pr/website_pr-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2018-01.txt
website_sd-2018-01.txt,sd,sd,website,2018,1,bb,200,25,0,74,"三娘湾, 北海, 北部湾, 北部湾大学, 广西, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/bb/website_bb-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2018-01.txt
website_sd-2018-01.txt,sd,sd,website,2018,1,lz,200,1,0,74,"特呈岛, 雷州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sd/lz/website_lz-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sd/website_sd-2018-01.txt
website_sc-2018-01.txt,sc,sc,website,2018,1,xm,91,5,0,29,厦门,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/xm/website_xm-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2018-01.txt
website_sc-2018-01.txt,sc,sc,website,2018,1,pr,91,43,0,29,"伶仃洋, 前海, 大湾区, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/pr/website_pr-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2018-01.txt
website_sc-2018-01.txt,sc,sc,website,2018,1,bb,91,14,0,29,"三娘湾, 北海, 北部湾, 广西, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/bb/website_bb-2018-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2018-01.txt
forum_sc-2025-01.txt,sc,sc,forum,2025,1,xm,50,2,0,29,"厦门, 大嶝, 翔安, 金门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/xm/forum_xm-2025-01.txt,已写出,/Users/gurumakaza/Downloads/sc/forum_sc-2025-01.txt
forum_sc-2025-01.txt,sc,sc,forum,2025,1,pr,50,6,0,29,"乐融融, 十五运, 台山, 喜洋洋, 大湾区, 残特, 澳门, 珠江, 粤港澳, 粤港澳大湾区, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/pr/forum_pr-2025-01.txt,已写出,/Users/gurumakaza/Downloads/sc/forum_sc-2025-01.txt
forum_sc-2025-01.txt,sc,sc,forum,2025,1,bb,50,15,0,29,"北海, 北部湾, 南流江, 合浦, 广西, 沙田, 涠洲岛, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/bb/forum_bb-2025-01.txt,已写出,/Users/gurumakaza/Downloads/sc/forum_sc-2025-01.txt
forum_sc-2025-01.txt,sc,sc,forum,2025,1,lz,50,2,0,29,徐闻,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/lz/forum_lz-2025-01.txt,已写出,/Users/gurumakaza/Downloads/sc/forum_sc-2025-01.txt
website_sc-2022-01.txt,sc,sc,website,2022,1,xm,57,9,0,26,"厦门, 翔安",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/xm/website_xm-2022-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2022-01.txt
website_sc-2022-01.txt,sc,sc,website,2022,1,pr,57,17,0,26,"伶仃洋, 台山, 大湾区, 新会, 江门, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/pr/website_pr-2022-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2022-01.txt
website_sc-2022-01.txt,sc,sc,website,2022,1,bb,57,8,0,26,"三娘湾, 北海, 北部湾, 合浦, 合浦儒艮, 广西, 涠洲岛, 钦州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/bb/website_bb-2022-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2022-01.txt
website_sc-2022-01.txt,sc,sc,website,2022,1,st,57,1,0,26,"汕头, 韩江, 韩江口",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/st/website_st-2022-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2022-01.txt
website_sc-2022-01.txt,sc,sc,website,2022,1,lz,57,2,0,26,"湛江, 雷州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/lz/website_lz-2022-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2022-01.txt
press_sc-2024-01.txt,sc,sc,press,2024,1,pr,11,3,0,7,"乐融融, 十五运, 喜洋洋, 大湾区, 残特, 深中通道, 粤港澳, 粤港澳大湾区",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/pr/press_pr-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sc/press_sc-2024-01.txt
press_sc-2024-01.txt,sc,sc,press,2024,1,bb,11,1,0,7,北海,/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/bb/press_bb-2024-01.txt,已写出,/Users/gurumakaza/Downloads/sc/press_sc-2024-01.txt
website_sc-2016-01.txt,sc,sc,website,2016,1,xm,15,1,0,8,"厦门, 厦门海域, 大嶝",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/xm/website_xm-2016-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2016-01.txt
website_sc-2016-01.txt,sc,sc,website,2016,1,pr,15,4,0,8,"港珠澳, 港珠澳大桥, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/sc/pr/website_pr-2016-01.txt,已写出,/Users/gurumakaza/Downloads/sc/website_sc-2016-01.txt
